,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"Cluster 16, FIRST_COAGULOPATHY",0.094,0.035,0.034,0.164,0.001,0.001,948.0,897.0,
"Cluster 16, FIRST_DEF_ANAEMIA",0.647,0.066,0.527,0.784,0.002,0.002,926.0,905.0,
"Cluster 16, FIRST_DEPRESSION",0.453,0.07,0.318,0.587,0.002,0.002,862.0,950.0,
"Cluster 16, FIRST_DIAB_COMP",0.029,0.024,0.003,0.077,0.001,0.001,1025.0,949.0,
"Cluster 16, FIRST_DIAB",0.168,0.048,0.073,0.254,0.002,0.001,983.0,756.0,
"Cluster 16, FIRST_DRUG_ABUSE",0.043,0.03,0.005,0.106,0.001,0.001,983.0,907.0,
"Cluster 16, FIRST_FED",0.788,0.058,0.673,0.899,0.002,0.001,976.0,906.0,
"Cluster 16, FIRST_HYPERTENSION",0.81,0.048,0.719,0.899,0.002,0.001,935.0,933.0,
"Cluster 16, FIRST_HYPERTENSION_COMP",0.215,0.055,0.118,0.32,0.002,0.001,937.0,934.0,
"Cluster 16, FIRST_HYPOTHYROIDISM",0.181,0.054,0.089,0.292,0.002,0.001,854.0,905.0,
"Cluster 16, FIRST_LIVER_DISEASE",0.122,0.046,0.046,0.208,0.002,0.001,944.0,936.0,
"Cluster 16, FIRST_LYMPHOMA",0.086,0.038,0.026,0.157,0.001,0.001,916.0,1015.0,
"Cluster 16, FIRST_METASTATIC_CANCER",0.097,0.043,0.031,0.189,0.001,0.001,1030.0,975.0,
"Cluster 16, FIRST_OBESITY",0.106,0.04,0.041,0.188,0.001,0.001,889.0,1025.0,
"Cluster 16, FIRST_OND",0.625,0.065,0.501,0.749,0.002,0.002,891.0,989.0,
"Cluster 16, FIRST_PARALYSIS",0.246,0.055,0.14,0.353,0.002,0.001,967.0,888.0,
"Cluster 16, FIRST_PEP_ULCER",0.274,0.052,0.17,0.369,0.002,0.001,958.0,910.0,
"Cluster 16, FIRST_PVD",0.328,0.063,0.213,0.457,0.002,0.001,924.0,879.0,
"Cluster 16, FIRST_PSYCHOSES",0.111,0.04,0.05,0.198,0.001,0.001,1062.0,872.0,
"Cluster 16, FIRST_PCD",0.299,0.06,0.195,0.419,0.002,0.001,1117.0,1026.0,
"Cluster 16, FIRST_RENAL_DISEASE",0.804,0.051,0.703,0.899,0.002,0.001,1006.0,942.0,
"Cluster 16, FIRST_RA",0.065,0.034,0.016,0.13,0.001,0.001,984.0,886.0,
"Cluster 16, FIRST_CANCER",0.416,0.066,0.297,0.551,0.002,0.001,1007.0,829.0,
"Cluster 16, FIRST_VALVULAR_DISEASE",0.623,0.065,0.503,0.744,0.002,0.001,1030.0,873.0,
"Cluster 16, FIRST_WEIGHT_LOSS",0.394,0.066,0.273,0.526,0.002,0.002,920.0,815.0,
"Cluster 17, FIRST_BL_ANAEMIA",0.119,0.104,0.005,0.323,0.003,0.002,1132.0,970.0,
"Cluster 17, FIRST_ARRYTHMIA",0.694,0.133,0.443,0.936,0.004,0.003,886.0,937.0,
"Cluster 17, FIRST_CPD",0.391,0.137,0.13,0.657,0.004,0.003,939.0,973.0,
"Cluster 17, FIRST_CHF",0.712,0.128,0.467,0.938,0.004,0.003,1123.0,1071.0,
"Cluster 17, FIRST_COAGULOPATHY",0.164,0.122,0.008,0.41,0.004,0.003,908.0,939.0,
"Cluster 17, FIRST_DEF_ANAEMIA",0.376,0.141,0.126,0.658,0.005,0.003,943.0,982.0,
"Cluster 17, FIRST_DEPRESSION",0.275,0.146,0.045,0.558,0.005,0.003,1019.0,930.0,
"Cluster 17, FIRST_DIAB_COMP",0.132,0.097,0.01,0.329,0.003,0.002,1019.0,898.0,
"Cluster 17, FIRST_DIAB",0.341,0.145,0.084,0.611,0.005,0.003,942.0,1000.0,
"Cluster 17, FIRST_DRUG_ABUSE",0.099,0.097,0.003,0.305,0.003,0.002,1057.0,935.0,
"Cluster 17, FIRST_FED",0.498,0.144,0.243,0.791,0.005,0.003,915.0,945.0,
"Cluster 17, FIRST_HYPERTENSION",0.709,0.142,0.423,0.934,0.005,0.004,740.0,724.0,
"Cluster 17, FIRST_HYPERTENSION_COMP",0.271,0.132,0.063,0.548,0.004,0.003,1027.0,975.0,
"Cluster 17, FIRST_HYPOTHYROIDISM",0.227,0.11,0.05,0.444,0.004,0.003,913.0,879.0,
"Cluster 17, FIRST_LIVER_DISEASE",0.249,0.135,0.038,0.52,0.004,0.003,977.0,908.0,
"Cluster 17, FIRST_LYMPHOMA",0.246,0.133,0.043,0.529,0.004,0.003,971.0,789.0,
"Cluster 17, FIRST_METASTATIC_CANCER",0.434,0.153,0.156,0.731,0.006,0.004,750.0,944.0,
"Cluster 17, FIRST_OBESITY",0.183,0.115,0.019,0.406,0.004,0.003,994.0,936.0,
"Cluster 17, FIRST_OND",0.394,0.146,0.121,0.656,0.005,0.003,1011.0,757.0,
"Cluster 17, FIRST_PARALYSIS",0.227,0.138,0.022,0.5,0.004,0.003,980.0,841.0,
"Cluster 17, FIRST_PEP_ULCER",0.206,0.119,0.022,0.459,0.004,0.003,823.0,915.0,
"Cluster 17, FIRST_PVD",0.334,0.136,0.098,0.605,0.005,0.003,847.0,820.0,
"Cluster 17, FIRST_PSYCHOSES",0.095,0.084,0.004,0.256,0.003,0.002,1071.0,996.0,
"Cluster 17, FIRST_PCD",0.248,0.123,0.038,0.479,0.004,0.003,1055.0,881.0,
"Cluster 17, FIRST_RENAL_DISEASE",0.701,0.144,0.426,0.934,0.004,0.003,1035.0,941.0,
"Cluster 17, FIRST_RA",0.157,0.108,0.01,0.37,0.004,0.003,961.0,870.0,
"Cluster 17, FIRST_CANCER",0.573,0.138,0.296,0.811,0.005,0.004,780.0,645.0,
"Cluster 17, FIRST_VALVULAR_DISEASE",0.525,0.15,0.256,0.813,0.005,0.003,972.0,935.0,
"Cluster 17, FIRST_WEIGHT_LOSS",0.25,0.141,0.035,0.542,0.004,0.003,1033.0,990.0,
"Cluster 18, FIRST_BL_ANAEMIA",0.013,0.011,0.001,0.032,0.0,0.0,965.0,973.0,
"Cluster 18, FIRST_ARRYTHMIA",0.598,0.042,0.521,0.679,0.001,0.001,936.0,903.0,
"Cluster 18, FIRST_CPD",0.244,0.036,0.172,0.309,0.001,0.001,828.0,943.0,
"Cluster 18, FIRST_CHF",0.358,0.04,0.282,0.43,0.001,0.001,958.0,941.0,
"Cluster 18, FIRST_COAGULOPATHY",0.018,0.013,0.002,0.044,0.0,0.0,935.0,878.0,
"Cluster 18, FIRST_DEF_ANAEMIA",0.167,0.033,0.108,0.231,0.001,0.001,879.0,888.0,
"Cluster 18, FIRST_DEPRESSION",0.052,0.02,0.022,0.093,0.001,0.0,1202.0,952.0,
"Cluster 18, FIRST_DIAB_COMP",0.059,0.023,0.023,0.105,0.001,0.001,1092.0,846.0,
"Cluster 18, FIRST_DIAB",0.312,0.048,0.227,0.408,0.001,0.001,1029.0,876.0,
"Cluster 18, FIRST_DRUG_ABUSE",0.009,0.01,0.0,0.029,0.0,0.0,1067.0,908.0,
"Cluster 18, FIRST_FED",0.479,0.044,0.398,0.567,0.001,0.001,990.0,981.0,
"Cluster 18, FIRST_HYPERTENSION",0.901,0.028,0.842,0.947,0.001,0.001,983.0,872.0,
"Cluster 18, FIRST_HYPERTENSION_COMP",0.791,0.039,0.716,0.86,0.001,0.001,924.0,793.0,
"Cluster 18, FIRST_HYPOTHYROIDISM",0.055,0.021,0.02,0.095,0.001,0.0,936.0,925.0,
"Cluster 18, FIRST_LIVER_DISEASE",0.037,0.018,0.01,0.074,0.001,0.0,874.0,907.0,
"Cluster 18, FIRST_LYMPHOMA",0.012,0.011,0.001,0.034,0.0,0.0,814.0,1005.0,
"Cluster 18, FIRST_METASTATIC_CANCER",0.966,0.017,0.933,0.993,0.001,0.0,1064.0,981.0,
"Cluster 18, FIRST_OBESITY",0.068,0.024,0.029,0.117,0.001,0.001,1002.0,975.0,
"Cluster 18, FIRST_OND",0.174,0.034,0.113,0.237,0.001,0.001,1033.0,834.0,
"Cluster 18, FIRST_PARALYSIS",0.07,0.023,0.027,0.114,0.001,0.001,978.0,942.0,
"Cluster 18, FIRST_PEP_ULCER",0.025,0.015,0.005,0.052,0.001,0.0,1033.0,699.0,
"Cluster 18, FIRST_PVD",0.146,0.034,0.08,0.207,0.001,0.001,873.0,880.0,
"Cluster 18, FIRST_PSYCHOSES",0.028,0.013,0.008,0.055,0.0,0.0,912.0,1023.0,
"Cluster 18, FIRST_PCD",0.089,0.025,0.044,0.136,0.001,0.001,1177.0,855.0,
"Cluster 18, FIRST_RENAL_DISEASE",0.965,0.016,0.935,0.99,0.001,0.0,1016.0,847.0,
"Cluster 18, FIRST_RA",0.068,0.023,0.026,0.11,0.001,0.001,860.0,915.0,
"Cluster 18, FIRST_CANCER",0.971,0.015,0.942,0.993,0.0,0.0,993.0,914.0,
"Cluster 18, FIRST_VALVULAR_DISEASE",0.19,0.036,0.118,0.255,0.001,0.001,967.0,825.0,
"Cluster 18, FIRST_WEIGHT_LOSS",0.115,0.029,0.06,0.169,0.001,0.001,990.0,1026.0,
"Cluster 19, FIRST_BL_ANAEMIA",0.118,0.048,0.038,0.207,0.002,0.001,986.0,942.0,
"Cluster 19, FIRST_ARRYTHMIA",0.249,0.067,0.123,0.38,0.002,0.002,875.0,842.0,
"Cluster 19, FIRST_CPD",0.567,0.082,0.404,0.716,0.003,0.002,939.0,881.0,
"Cluster 19, FIRST_CHF",0.349,0.075,0.209,0.49,0.002,0.002,1015.0,873.0,
"Cluster 19, FIRST_COAGULOPATHY",0.119,0.053,0.034,0.228,0.002,0.001,1077.0,698.0,
"Cluster 19, FIRST_DEF_ANAEMIA",0.501,0.073,0.371,0.648,0.003,0.002,762.0,1015.0,
"Cluster 19, FIRST_DEPRESSION",0.248,0.069,0.133,0.398,0.002,0.001,1089.0,905.0,
"Cluster 19, FIRST_DIAB_COMP",0.255,0.068,0.124,0.387,0.002,0.002,903.0,886.0,
"Cluster 19, FIRST_DIAB",0.66,0.073,0.514,0.791,0.002,0.002,1012.0,940.0,
"Cluster 19, FIRST_DRUG_ABUSE",0.094,0.049,0.023,0.191,0.001,0.001,1146.0,1021.0,
"Cluster 19, FIRST_FED",0.418,0.075,0.271,0.564,0.003,0.002,907.0,1062.0,
"Cluster 19, FIRST_HYPERTENSION",0.955,0.031,0.89,0.994,0.001,0.001,867.0,863.0,
"Cluster 19, FIRST_HYPERTENSION_COMP",0.492,0.075,0.343,0.634,0.002,0.002,1009.0,1072.0,
"Cluster 19, FIRST_HYPOTHYROIDISM",0.168,0.06,0.061,0.283,0.002,0.001,1077.0,981.0,
"Cluster 19, FIRST_LIVER_DISEASE",0.151,0.051,0.065,0.254,0.002,0.001,1027.0,981.0,
"Cluster 19, FIRST_LYMPHOMA",0.03,0.038,0.001,0.094,0.001,0.001,1042.0,992.0,
"Cluster 19, FIRST_METASTATIC_CANCER",0.957,0.034,0.892,0.996,0.001,0.001,959.0,897.0,
"Cluster 19, FIRST_OBESITY",0.112,0.05,0.035,0.209,0.002,0.001,830.0,1016.0,
"Cluster 19, FIRST_OND",0.106,0.048,0.034,0.209,0.002,0.001,958.0,819.0,
"Cluster 19, FIRST_PARALYSIS",0.055,0.037,0.009,0.124,0.001,0.001,1093.0,923.0,
"Cluster 19, FIRST_PEP_ULCER",0.293,0.069,0.17,0.442,0.002,0.002,996.0,787.0,
"Cluster 19, FIRST_PVD",0.467,0.074,0.317,0.599,0.002,0.002,985.0,948.0,
"Cluster 19, FIRST_PSYCHOSES",0.035,0.032,0.002,0.091,0.001,0.001,954.0,907.0,
"Cluster 19, FIRST_PCD",0.158,0.056,0.063,0.264,0.002,0.001,998.0,629.0,
"Cluster 19, FIRST_RENAL_DISEASE",0.918,0.041,0.842,0.981,0.001,0.001,1100.0,1017.0,
"Cluster 19, FIRST_RA",0.122,0.055,0.042,0.237,0.002,0.001,908.0,921.0,
"Cluster 19, FIRST_CANCER",0.97,0.029,0.914,0.997,0.001,0.001,1061.0,941.0,
"Cluster 19, FIRST_VALVULAR_DISEASE",0.182,0.06,0.082,0.305,0.002,0.001,968.0,820.0,
"Cluster 19, FIRST_WEIGHT_LOSS",0.104,0.052,0.021,0.202,0.002,0.001,893.0,805.0,
"Cluster 20, FIRST_BL_ANAEMIA",0.016,0.006,0.007,0.029,0.0,0.0,1032.0,1026.0,
"Cluster 20, FIRST_ARRYTHMIA",0.91,0.014,0.882,0.933,0.0,0.0,1064.0,917.0,
"Cluster 20, FIRST_CPD",0.367,0.024,0.32,0.415,0.001,0.001,940.0,936.0,
"Cluster 20, FIRST_CHF",0.813,0.019,0.774,0.847,0.001,0.0,785.0,838.0,
"Cluster 20, FIRST_COAGULOPATHY",0.016,0.006,0.006,0.028,0.0,0.0,1091.0,994.0,
"Cluster 20, FIRST_DEF_ANAEMIA",0.316,0.022,0.274,0.36,0.001,0.0,1032.0,927.0,
"Cluster 20, FIRST_DEPRESSION",0.132,0.016,0.102,0.162,0.001,0.0,930.0,911.0,
"Cluster 20, FIRST_DIAB_COMP",0.009,0.005,0.002,0.019,0.0,0.0,826.0,975.0,
"Cluster 20, FIRST_DIAB",0.314,0.022,0.272,0.356,0.001,0.0,1117.0,951.0,
"Cluster 20, FIRST_DRUG_ABUSE",0.003,0.003,0.0,0.008,0.0,0.0,937.0,1007.0,
"Cluster 20, FIRST_FED",0.471,0.024,0.425,0.518,0.001,0.001,974.0,814.0,
"Cluster 20, FIRST_HYPERTENSION",0.887,0.015,0.859,0.916,0.0,0.0,918.0,873.0,
"Cluster 20, FIRST_HYPERTENSION_COMP",0.019,0.006,0.009,0.031,0.0,0.0,1008.0,854.0,
"Cluster 20, FIRST_HYPOTHYROIDISM",0.158,0.017,0.128,0.194,0.001,0.0,930.0,941.0,
"Cluster 20, FIRST_LIVER_DISEASE",0.06,0.011,0.039,0.082,0.0,0.0,949.0,902.0,
"Cluster 20, FIRST_LYMPHOMA",0.029,0.008,0.014,0.045,0.0,0.0,925.0,983.0,
"Cluster 20, FIRST_METASTATIC_CANCER",0.997,0.004,0.991,1.0,0.0,0.0,961.0,797.0,
"Cluster 20, FIRST_OBESITY",0.116,0.014,0.089,0.143,0.0,0.0,940.0,983.0,
"Cluster 20, FIRST_OND",0.235,0.02,0.199,0.275,0.001,0.0,971.0,1025.0,
"Cluster 20, FIRST_PARALYSIS",0.042,0.01,0.025,0.062,0.0,0.0,937.0,812.0,
"Cluster 20, FIRST_PEP_ULCER",0.064,0.011,0.044,0.085,0.0,0.0,1138.0,983.0,
"Cluster 20, FIRST_PVD",0.217,0.019,0.181,0.253,0.001,0.0,838.0,982.0,
"Cluster 20, FIRST_PSYCHOSES",0.007,0.004,0.001,0.015,0.0,0.0,965.0,1026.0,
"Cluster 20, FIRST_PCD",0.131,0.015,0.1,0.158,0.001,0.0,930.0,772.0,
"Cluster 20, FIRST_RENAL_DISEASE",0.415,0.023,0.369,0.46,0.001,0.001,1022.0,904.0,
"Cluster 20, FIRST_RA",0.077,0.013,0.053,0.104,0.0,0.0,1049.0,1024.0,
"Cluster 20, FIRST_CANCER",0.997,0.003,0.991,1.0,0.0,0.0,1004.0,867.0,
"Cluster 20, FIRST_VALVULAR_DISEASE",0.576,0.023,0.533,0.622,0.001,0.001,996.0,781.0,
"Cluster 20, FIRST_WEIGHT_LOSS",0.13,0.017,0.1,0.164,0.001,0.0,1052.0,939.0,
N,160531.0,,,,,,,,
