,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"Cluster 15, FIRST_VALVULAR_DISEASE",0.034,0.007,0.022,0.047,0.0,0.0,1027.0,990.0,
"Cluster 15, FIRST_WEIGHT_LOSS",0.037,0.007,0.024,0.052,0.0,0.0,1040.0,1017.0,
"Cluster 16, FIRST_BL_ANAEMIA",0.012,0.006,0.003,0.025,0.0,0.0,948.0,897.0,
"Cluster 16, FIRST_ARRYTHMIA",0.314,0.025,0.268,0.368,0.001,0.001,695.0,788.0,
"Cluster 16, FIRST_CPD",0.289,0.023,0.245,0.335,0.001,0.001,1063.0,955.0,
"Cluster 16, FIRST_CHF",0.129,0.018,0.093,0.164,0.001,0.0,965.0,887.0,
"Cluster 16, FIRST_COAGULOPATHY",0.081,0.014,0.056,0.111,0.0,0.0,948.0,897.0,
"Cluster 16, FIRST_DEF_ANAEMIA",0.207,0.023,0.162,0.253,0.001,0.001,926.0,905.0,
"Cluster 16, FIRST_DEPRESSION",0.661,0.029,0.602,0.715,0.001,0.001,862.0,950.0,
"Cluster 16, FIRST_DIAB_COMP",0.519,0.028,0.471,0.579,0.001,0.001,1025.0,949.0,
"Cluster 16, FIRST_DIAB",0.937,0.014,0.908,0.961,0.0,0.0,983.0,756.0,
"Cluster 16, FIRST_DRUG_ABUSE",0.167,0.022,0.126,0.21,0.001,0.0,983.0,907.0,
"Cluster 16, FIRST_FED",0.408,0.029,0.352,0.465,0.001,0.001,976.0,906.0,
"Cluster 16, FIRST_HYPERTENSION",0.692,0.025,0.642,0.738,0.001,0.001,935.0,933.0,
"Cluster 16, FIRST_HYPERTENSION_COMP",0.011,0.007,0.002,0.024,0.0,0.0,937.0,934.0,
"Cluster 16, FIRST_HYPOTHYROIDISM",0.054,0.014,0.03,0.082,0.0,0.0,854.0,905.0,
"Cluster 16, FIRST_LIVER_DISEASE",0.51,0.029,0.454,0.567,0.001,0.001,944.0,936.0,
"Cluster 16, FIRST_LYMPHOMA",0.007,0.005,0.001,0.016,0.0,0.0,916.0,1015.0,
"Cluster 16, FIRST_METASTATIC_CANCER",0.07,0.015,0.044,0.102,0.0,0.0,1030.0,975.0,
"Cluster 16, FIRST_OBESITY",0.316,0.027,0.264,0.37,0.001,0.001,889.0,1025.0,
"Cluster 16, FIRST_OND",0.279,0.025,0.235,0.331,0.001,0.001,891.0,989.0,
"Cluster 16, FIRST_PARALYSIS",0.053,0.012,0.032,0.077,0.0,0.0,967.0,888.0,
"Cluster 16, FIRST_PEP_ULCER",0.144,0.017,0.109,0.175,0.001,0.0,958.0,910.0,
"Cluster 16, FIRST_PVD",0.183,0.024,0.14,0.231,0.001,0.001,924.0,879.0,
"Cluster 16, FIRST_PSYCHOSES",0.081,0.015,0.055,0.112,0.0,0.0,1062.0,872.0,
"Cluster 16, FIRST_PCD",0.093,0.017,0.065,0.126,0.0,0.0,1117.0,1026.0,
"Cluster 16, FIRST_RENAL_DISEASE",0.163,0.022,0.118,0.204,0.001,0.0,1006.0,942.0,
"Cluster 16, FIRST_RA",0.054,0.013,0.03,0.079,0.0,0.0,984.0,886.0,
"Cluster 16, FIRST_CANCER",0.194,0.023,0.154,0.242,0.001,0.001,1007.0,829.0,
"Cluster 16, FIRST_VALVULAR_DISEASE",0.084,0.017,0.054,0.118,0.001,0.0,1030.0,873.0,
"Cluster 16, FIRST_WEIGHT_LOSS",0.228,0.025,0.183,0.277,0.001,0.001,920.0,815.0,
"Cluster 17, FIRST_BL_ANAEMIA",0.005,0.001,0.003,0.007,0.0,0.0,1132.0,970.0,
"Cluster 17, FIRST_ARRYTHMIA",0.08,0.004,0.072,0.088,0.0,0.0,886.0,937.0,
"Cluster 17, FIRST_CPD",0.115,0.005,0.106,0.125,0.0,0.0,939.0,973.0,
"Cluster 17, FIRST_CHF",0.012,0.002,0.01,0.016,0.0,0.0,1123.0,1071.0,
"Cluster 17, FIRST_COAGULOPATHY",0.008,0.001,0.005,0.01,0.0,0.0,908.0,939.0,
"Cluster 17, FIRST_DEF_ANAEMIA",0.072,0.004,0.064,0.079,0.0,0.0,943.0,982.0,
"Cluster 17, FIRST_DEPRESSION",0.236,0.007,0.223,0.25,0.0,0.0,1019.0,930.0,
"Cluster 17, FIRST_DIAB_COMP",0.01,0.001,0.007,0.013,0.0,0.0,1019.0,898.0,
"Cluster 17, FIRST_DIAB",0.094,0.005,0.085,0.103,0.0,0.0,942.0,1000.0,
"Cluster 17, FIRST_DRUG_ABUSE",0.011,0.001,0.008,0.014,0.0,0.0,1057.0,935.0,
"Cluster 17, FIRST_FED",0.122,0.005,0.111,0.13,0.0,0.0,915.0,945.0,
"Cluster 17, FIRST_HYPERTENSION",0.177,0.006,0.166,0.188,0.0,0.0,740.0,724.0,
"Cluster 17, FIRST_HYPERTENSION_COMP",0.001,0.001,0.0,0.002,0.0,0.0,1027.0,975.0,
"Cluster 17, FIRST_HYPOTHYROIDISM",0.057,0.003,0.051,0.063,0.0,0.0,913.0,879.0,
"Cluster 17, FIRST_LIVER_DISEASE",0.05,0.003,0.044,0.057,0.0,0.0,977.0,908.0,
"Cluster 17, FIRST_LYMPHOMA",0.005,0.001,0.003,0.007,0.0,0.0,971.0,789.0,
"Cluster 17, FIRST_METASTATIC_CANCER",0.998,0.001,0.996,0.999,0.0,0.0,750.0,944.0,
"Cluster 17, FIRST_OBESITY",0.088,0.004,0.08,0.096,0.0,0.0,994.0,936.0,
"Cluster 17, FIRST_OND",0.043,0.003,0.038,0.049,0.0,0.0,1011.0,757.0,
"Cluster 17, FIRST_PARALYSIS",0.014,0.002,0.01,0.018,0.0,0.0,980.0,841.0,
"Cluster 17, FIRST_PEP_ULCER",0.017,0.002,0.014,0.021,0.0,0.0,823.0,915.0,
"Cluster 17, FIRST_PVD",0.02,0.002,0.016,0.025,0.0,0.0,847.0,820.0,
"Cluster 17, FIRST_PSYCHOSES",0.006,0.001,0.004,0.008,0.0,0.0,1071.0,996.0,
"Cluster 17, FIRST_PCD",0.066,0.003,0.059,0.072,0.0,0.0,1055.0,881.0,
"Cluster 17, FIRST_RENAL_DISEASE",0.029,0.003,0.023,0.034,0.0,0.0,1035.0,941.0,
"Cluster 17, FIRST_RA",0.018,0.002,0.014,0.021,0.0,0.0,961.0,870.0,
"Cluster 17, FIRST_CANCER",0.988,0.002,0.985,0.991,0.0,0.0,781.0,645.0,
"Cluster 17, FIRST_VALVULAR_DISEASE",0.011,0.002,0.008,0.014,0.0,0.0,972.0,935.0,
"Cluster 17, FIRST_WEIGHT_LOSS",0.066,0.004,0.058,0.074,0.0,0.0,1033.0,990.0,
"Cluster 18, FIRST_BL_ANAEMIA",0.011,0.003,0.005,0.018,0.0,0.0,965.0,973.0,
"Cluster 18, FIRST_ARRYTHMIA",0.195,0.012,0.173,0.219,0.0,0.0,936.0,903.0,
"Cluster 18, FIRST_CPD",0.168,0.012,0.145,0.19,0.0,0.0,828.0,943.0,
"Cluster 18, FIRST_CHF",0.049,0.007,0.037,0.061,0.0,0.0,958.0,941.0,
"Cluster 18, FIRST_COAGULOPATHY",0.152,0.012,0.132,0.176,0.0,0.0,935.0,878.0,
"Cluster 18, FIRST_DEF_ANAEMIA",0.163,0.012,0.141,0.185,0.0,0.0,879.0,888.0,
"Cluster 18, FIRST_DEPRESSION",0.53,0.016,0.499,0.562,0.0,0.0,1202.0,952.0,
"Cluster 18, FIRST_DIAB_COMP",0.004,0.002,0.001,0.008,0.0,0.0,1092.0,846.0,
"Cluster 18, FIRST_DIAB",0.126,0.013,0.104,0.152,0.0,0.0,1029.0,876.0,
"Cluster 18, FIRST_DRUG_ABUSE",0.176,0.012,0.153,0.201,0.0,0.0,1067.0,908.0,
"Cluster 18, FIRST_FED",0.628,0.016,0.599,0.66,0.001,0.0,990.0,981.0,
"Cluster 18, FIRST_HYPERTENSION",0.188,0.013,0.164,0.214,0.0,0.0,983.0,872.0,
"Cluster 18, FIRST_HYPERTENSION_COMP",0.003,0.002,0.0,0.007,0.0,0.0,924.0,793.0,
"Cluster 18, FIRST_HYPOTHYROIDISM",0.023,0.005,0.015,0.034,0.0,0.0,936.0,925.0,
"Cluster 18, FIRST_LIVER_DISEASE",0.974,0.005,0.964,0.984,0.0,0.0,874.0,907.0,
"Cluster 18, FIRST_LYMPHOMA",0.002,0.002,0.0,0.005,0.0,0.0,814.0,1005.0,
"Cluster 18, FIRST_METASTATIC_CANCER",0.004,0.002,0.001,0.008,0.0,0.0,1064.0,981.0,
"Cluster 18, FIRST_OBESITY",0.071,0.009,0.055,0.089,0.0,0.0,1002.0,975.0,
"Cluster 18, FIRST_OND",0.465,0.015,0.433,0.491,0.0,0.0,1033.0,834.0,
"Cluster 18, FIRST_PARALYSIS",0.004,0.002,0.001,0.008,0.0,0.0,978.0,942.0,
"Cluster 18, FIRST_PEP_ULCER",0.139,0.011,0.117,0.16,0.0,0.0,1033.0,699.0,
"Cluster 18, FIRST_PVD",0.021,0.005,0.011,0.03,0.0,0.0,873.0,880.0,
"Cluster 18, FIRST_PSYCHOSES",0.029,0.005,0.02,0.039,0.0,0.0,912.0,1023.0,
"Cluster 18, FIRST_PCD",0.016,0.004,0.008,0.024,0.0,0.0,1177.0,855.0,
"Cluster 18, FIRST_RENAL_DISEASE",0.097,0.009,0.081,0.118,0.0,0.0,1016.0,847.0,
"Cluster 18, FIRST_RA",0.014,0.004,0.007,0.021,0.0,0.0,860.0,915.0,
"Cluster 18, FIRST_CANCER",0.024,0.005,0.015,0.034,0.0,0.0,993.0,914.0,
"Cluster 18, FIRST_VALVULAR_DISEASE",0.027,0.005,0.017,0.037,0.0,0.0,967.0,825.0,
"Cluster 18, FIRST_WEIGHT_LOSS",0.195,0.013,0.172,0.221,0.0,0.0,990.0,1026.0,
"Cluster 19, FIRST_BL_ANAEMIA",0.001,0.001,0.0,0.002,0.0,0.0,986.0,942.0,
"Cluster 19, FIRST_ARRYTHMIA",0.053,0.005,0.044,0.063,0.0,0.0,875.0,842.0,
"Cluster 19, FIRST_CPD",0.106,0.008,0.091,0.121,0.0,0.0,939.0,881.0,
"Cluster 19, FIRST_CHF",0.029,0.004,0.022,0.036,0.0,0.0,1015.0,873.0,
"Cluster 19, FIRST_COAGULOPATHY",0.005,0.002,0.002,0.008,0.0,0.0,1077.0,698.0,
"Cluster 19, FIRST_DEF_ANAEMIA",0.05,0.005,0.042,0.061,0.0,0.0,762.0,1015.0,
"Cluster 19, FIRST_DEPRESSION",0.322,0.011,0.303,0.344,0.0,0.0,1089.0,905.0,
"Cluster 19, FIRST_DIAB_COMP",0.995,0.002,0.992,0.998,0.0,0.0,903.0,886.0,
"Cluster 19, FIRST_DIAB",0.998,0.001,0.996,0.999,0.0,0.0,1012.0,940.0,
"Cluster 19, FIRST_DRUG_ABUSE",0.012,0.003,0.008,0.018,0.0,0.0,1146.0,1021.0,
"Cluster 19, FIRST_FED",0.04,0.004,0.032,0.049,0.0,0.0,907.0,1062.0,
"Cluster 19, FIRST_HYPERTENSION",0.548,0.011,0.526,0.568,0.0,0.0,867.0,863.0,
"Cluster 19, FIRST_HYPERTENSION_COMP",0.003,0.001,0.001,0.006,0.0,0.0,1009.0,1072.0,
"Cluster 19, FIRST_HYPOTHYROIDISM",0.055,0.005,0.045,0.066,0.0,0.0,1077.0,981.0,
"Cluster 19, FIRST_LIVER_DISEASE",0.033,0.004,0.025,0.04,0.0,0.0,1027.0,981.0,
"Cluster 19, FIRST_LYMPHOMA",0.004,0.002,0.002,0.008,0.0,0.0,1042.0,992.0,
"Cluster 19, FIRST_METASTATIC_CANCER",0.002,0.001,0.0,0.004,0.0,0.0,959.0,897.0,
"Cluster 19, FIRST_OBESITY",0.321,0.01,0.299,0.34,0.0,0.0,830.0,1016.0,
"Cluster 19, FIRST_OND",0.054,0.005,0.044,0.064,0.0,0.0,958.0,819.0,
"Cluster 19, FIRST_PARALYSIS",0.006,0.002,0.003,0.009,0.0,0.0,1093.0,923.0,
"Cluster 19, FIRST_PEP_ULCER",0.015,0.003,0.009,0.02,0.0,0.0,996.0,787.0,
"Cluster 19, FIRST_PVD",0.033,0.004,0.026,0.04,0.0,0.0,985.0,948.0,
"Cluster 19, FIRST_PSYCHOSES",0.015,0.003,0.01,0.021,0.0,0.0,954.0,907.0,
"Cluster 19, FIRST_PCD",0.011,0.002,0.006,0.015,0.0,0.0,998.0,629.0,
"Cluster 19, FIRST_RENAL_DISEASE",0.045,0.004,0.037,0.054,0.0,0.0,1100.0,1017.0,
"Cluster 19, FIRST_RA",0.02,0.003,0.014,0.026,0.0,0.0,908.0,921.0,
"Cluster 19, FIRST_CANCER",0.048,0.005,0.039,0.057,0.0,0.0,1061.0,941.0,
"Cluster 19, FIRST_VALVULAR_DISEASE",0.013,0.003,0.008,0.018,0.0,0.0,968.0,820.0,
"Cluster 19, FIRST_WEIGHT_LOSS",0.061,0.006,0.051,0.073,0.0,0.0,893.0,805.0,
"Cluster 20, FIRST_BL_ANAEMIA",0.019,0.01,0.005,0.038,0.0,0.0,1032.0,1026.0,
"Cluster 20, FIRST_ARRYTHMIA",0.207,0.027,0.157,0.257,0.001,0.001,1064.0,917.0,
"Cluster 20, FIRST_CPD",0.141,0.025,0.096,0.196,0.001,0.001,940.0,936.0,
"Cluster 20, FIRST_CHF",0.275,0.03,0.218,0.334,0.001,0.001,785.0,838.0,
"Cluster 20, FIRST_COAGULOPATHY",0.021,0.01,0.005,0.04,0.0,0.0,1091.0,994.0,
"Cluster 20, FIRST_DEF_ANAEMIA",0.119,0.021,0.078,0.158,0.001,0.0,1032.0,927.0,
"Cluster 20, FIRST_DEPRESSION",0.221,0.027,0.168,0.271,0.001,0.001,930.0,911.0,
"Cluster 20, FIRST_DIAB_COMP",0.045,0.015,0.02,0.074,0.001,0.0,826.0,975.0,
"Cluster 20, FIRST_DIAB",0.22,0.028,0.168,0.275,0.001,0.001,1117.0,951.0,
"Cluster 20, FIRST_DRUG_ABUSE",0.023,0.01,0.01,0.043,0.0,0.0,937.0,1007.0,
"Cluster 20, FIRST_FED",0.372,0.032,0.311,0.437,0.001,0.001,974.0,814.0,
"Cluster 20, FIRST_HYPERTENSION",0.9,0.019,0.866,0.939,0.001,0.0,918.0,873.0,
"Cluster 20, FIRST_HYPERTENSION_COMP",0.811,0.024,0.763,0.854,0.001,0.001,1008.0,854.0,
"Cluster 20, FIRST_HYPOTHYROIDISM",0.081,0.017,0.05,0.115,0.001,0.0,930.0,941.0,
"Cluster 20, FIRST_LIVER_DISEASE",0.062,0.016,0.035,0.095,0.001,0.0,949.0,902.0,
"Cluster 20, FIRST_LYMPHOMA",0.019,0.009,0.005,0.038,0.0,0.0,925.0,983.0,
"Cluster 20, FIRST_METASTATIC_CANCER",0.022,0.01,0.007,0.042,0.0,0.0,961.0,797.0,
"Cluster 20, FIRST_OBESITY",0.174,0.024,0.129,0.221,0.001,0.001,940.0,983.0,
"Cluster 20, FIRST_OND",0.111,0.021,0.075,0.154,0.001,0.0,971.0,1025.0,
"Cluster 20, FIRST_PARALYSIS",0.033,0.013,0.014,0.06,0.0,0.0,937.0,812.0,
"Cluster 20, FIRST_PEP_ULCER",0.013,0.007,0.002,0.027,0.0,0.0,1138.0,983.0,
"Cluster 20, FIRST_PVD",0.103,0.021,0.067,0.144,0.001,0.0,838.0,982.0,
"Cluster 20, FIRST_PSYCHOSES",0.005,0.006,0.0,0.014,0.0,0.0,965.0,1026.0,
"Cluster 20, FIRST_PCD",0.046,0.014,0.023,0.073,0.0,0.0,930.0,772.0,
"Cluster 20, FIRST_RENAL_DISEASE",0.877,0.022,0.832,0.916,0.001,0.0,1022.0,904.0,
"Cluster 20, FIRST_RA",0.104,0.021,0.067,0.146,0.001,0.0,1049.0,1024.0,
"Cluster 20, FIRST_CANCER",0.071,0.018,0.037,0.105,0.001,0.0,1004.0,867.0,
"Cluster 20, FIRST_VALVULAR_DISEASE",0.139,0.023,0.1,0.19,0.001,0.001,996.0,781.0,
"Cluster 20, FIRST_WEIGHT_LOSS",0.032,0.013,0.012,0.059,0.0,0.0,1052.0,939.0,
"Cluster 21, FIRST_BL_ANAEMIA",0.005,0.002,0.002,0.009,0.0,0.0,965.0,992.0,
"Cluster 21, FIRST_ARRYTHMIA",0.74,0.013,0.716,0.765,0.0,0.0,863.0,901.0,
"Cluster 21, FIRST_CPD",0.189,0.012,0.167,0.214,0.0,0.0,959.0,1000.0,
"Cluster 21, FIRST_CHF",0.948,0.007,0.933,0.96,0.0,0.0,1005.0,992.0,
"Cluster 21, FIRST_COAGULOPATHY",0.014,0.004,0.008,0.022,0.0,0.0,973.0,1016.0,
"Cluster 21, FIRST_DEF_ANAEMIA",0.048,0.007,0.035,0.061,0.0,0.0,821.0,973.0,
"Cluster 21, FIRST_DEPRESSION",0.253,0.012,0.231,0.277,0.0,0.0,959.0,915.0,
"Cluster 21, FIRST_DIAB_COMP",0.003,0.002,0.001,0.006,0.0,0.0,994.0,945.0,
"Cluster 21, FIRST_DIAB",0.159,0.011,0.14,0.182,0.0,0.0,1006.0,988.0,
"Cluster 21, FIRST_DRUG_ABUSE",0.034,0.006,0.025,0.045,0.0,0.0,1065.0,990.0,
"Cluster 21, FIRST_FED",0.121,0.011,0.1,0.142,0.0,0.0,1008.0,844.0,
"Cluster 21, FIRST_HYPERTENSION",0.531,0.016,0.498,0.561,0.001,0.0,998.0,907.0,
"Cluster 21, FIRST_HYPERTENSION_COMP",0.014,0.004,0.008,0.023,0.0,0.0,958.0,848.0,
"Cluster 21, FIRST_HYPOTHYROIDISM",0.048,0.006,0.037,0.061,0.0,0.0,1001.0,906.0,
"Cluster 21, FIRST_LIVER_DISEASE",0.05,0.007,0.037,0.063,0.0,0.0,1013.0,912.0,
"Cluster 21, FIRST_LYMPHOMA",0.006,0.002,0.002,0.011,0.0,0.0,939.0,840.0,
"Cluster 21, FIRST_METASTATIC_CANCER",0.001,0.001,0.0,0.004,0.0,0.0,892.0,975.0,
"Cluster 21, FIRST_OBESITY",0.263,0.014,0.236,0.291,0.0,0.0,927.0,1023.0,
"Cluster 21, FIRST_OND",0.158,0.011,0.136,0.178,0.0,0.0,997.0,905.0,
"Cluster 21, FIRST_PARALYSIS",0.004,0.002,0.001,0.008,0.0,0.0,943.0,979.0,
"Cluster 21, FIRST_PEP_ULCER",0.016,0.004,0.009,0.025,0.0,0.0,1001.0,1016.0,
"Cluster 21, FIRST_PVD",0.112,0.01,0.095,0.133,0.0,0.0,956.0,981.0,
"Cluster 21, FIRST_PSYCHOSES",0.009,0.003,0.004,0.015,0.0,0.0,972.0,879.0,
"Cluster 21, FIRST_PCD",0.1,0.009,0.083,0.119,0.0,0.0,941.0,852.0,
"Cluster 21, FIRST_RENAL_DISEASE",0.094,0.01,0.076,0.113,0.0,0.0,976.0,943.0,
"Cluster 21, FIRST_RA",0.025,0.005,0.016,0.035,0.0,0.0,992.0,975.0,
"Cluster 21, FIRST_CANCER",0.019,0.004,0.011,0.027,0.0,0.0,936.0,799.0,
"Cluster 21, FIRST_VALVULAR_DISEASE",0.463,0.015,0.434,0.493,0.0,0.0,1004.0,767.0,
"Cluster 21, FIRST_WEIGHT_LOSS",0.036,0.006,0.025,0.047,0.0,0.0,877.0,820.0,
"Cluster 22, FIRST_BL_ANAEMIA",0.04,0.015,0.015,0.07,0.0,0.0,966.0,941.0,
"Cluster 22, FIRST_ARRYTHMIA",0.657,0.036,0.585,0.723,0.001,0.001,973.0,934.0,
"Cluster 22, FIRST_CPD",0.565,0.035,0.497,0.629,0.001,0.001,916.0,944.0,
"Cluster 22, FIRST_CHF",0.775,0.032,0.719,0.842,0.001,0.001,1007.0,983.0,
"Cluster 22, FIRST_COAGULOPATHY",0.059,0.017,0.03,0.093,0.001,0.0,966.0,990.0,
"Cluster 22, FIRST_DEF_ANAEMIA",0.481,0.04,0.406,0.561,0.001,0.001,1019.0,873.0,
"Cluster 22, FIRST_DEPRESSION",0.441,0.037,0.369,0.513,0.001,0.001,1050.0,1024.0,
"Cluster 22, FIRST_DIAB_COMP",0.08,0.02,0.045,0.121,0.001,0.0,956.0,977.0,
"Cluster 22, FIRST_DIAB",0.371,0.037,0.3,0.444,0.001,0.001,905.0,890.0,
"Cluster 22, FIRST_DRUG_ABUSE",0.039,0.015,0.013,0.066,0.001,0.0,679.0,956.0,
"Cluster 22, FIRST_FED",0.659,0.036,0.589,0.724,0.001,0.001,787.0,852.0,
"Cluster 22, FIRST_HYPERTENSION",0.8,0.027,0.748,0.854,0.001,0.001,1031.0,1025.0,
"Cluster 22, FIRST_HYPERTENSION_COMP",0.076,0.022,0.037,0.12,0.001,0.001,893.0,743.0,
"Cluster 22, FIRST_HYPOTHYROIDISM",0.219,0.034,0.155,0.287,0.001,0.001,881.0,901.0,
"Cluster 22, FIRST_LIVER_DISEASE",0.365,0.036,0.298,0.435,0.001,0.001,814.0,906.0,
"Cluster 22, FIRST_LYMPHOMA",0.009,0.01,0.0,0.026,0.0,0.0,963.0,944.0,
"Cluster 22, FIRST_METASTATIC_CANCER",0.121,0.024,0.077,0.169,0.001,0.001,988.0,1011.0,
"Cluster 22, FIRST_OBESITY",0.449,0.039,0.373,0.519,0.001,0.001,967.0,944.0,
"Cluster 22, FIRST_OND",0.322,0.036,0.257,0.397,0.001,0.001,973.0,799.0,
"Cluster 22, FIRST_PARALYSIS",0.076,0.02,0.042,0.114,0.001,0.0,967.0,1015.0,
"Cluster 22, FIRST_PEP_ULCER",0.128,0.029,0.074,0.182,0.001,0.001,1067.0,1013.0,
"Cluster 22, FIRST_PVD",0.292,0.035,0.225,0.362,0.001,0.001,915.0,1026.0,
"Cluster 22, FIRST_PSYCHOSES",0.052,0.017,0.024,0.087,0.001,0.0,1011.0,905.0,
"Cluster 22, FIRST_PCD",0.329,0.031,0.274,0.392,0.001,0.001,970.0,979.0,
"Cluster 22, FIRST_RENAL_DISEASE",0.345,0.035,0.276,0.409,0.001,0.001,781.0,798.0,
"Cluster 22, FIRST_RA",0.203,0.031,0.142,0.259,0.001,0.001,994.0,944.0,
"Cluster 22, FIRST_CANCER",0.225,0.032,0.163,0.287,0.001,0.001,1033.0,912.0,
"Cluster 22, FIRST_VALVULAR_DISEASE",0.532,0.035,0.461,0.593,0.001,0.001,960.0,908.0,
"Cluster 22, FIRST_WEIGHT_LOSS",0.177,0.029,0.129,0.244,0.001,0.001,1024.0,1024.0,
"Cluster 23, FIRST_BL_ANAEMIA",0.006,0.006,0.0,0.018,0.0,0.0,972.0,786.0,
"Cluster 23, FIRST_ARRYTHMIA",0.607,0.037,0.523,0.669,0.001,0.001,1028.0,975.0,
"Cluster 23, FIRST_CPD",0.294,0.038,0.214,0.362,0.001,0.001,939.0,968.0,
"Cluster 23, FIRST_CHF",0.522,0.038,0.444,0.593,0.001,0.001,1045.0,952.0,
"Cluster 23, FIRST_COAGULOPATHY",0.047,0.018,0.018,0.081,0.001,0.0,904.0,983.0,
"Cluster 23, FIRST_DEF_ANAEMIA",0.072,0.022,0.035,0.116,0.001,0.0,1215.0,1070.0,
"Cluster 23, FIRST_DEPRESSION",0.419,0.04,0.339,0.494,0.001,0.001,1093.0,877.0,
"Cluster 23, FIRST_DIAB_COMP",0.944,0.02,0.905,0.975,0.001,0.0,963.0,1026.0,
"Cluster 23, FIRST_DIAB",0.99,0.009,0.973,0.999,0.0,0.0,915.0,896.0,
"Cluster 23, FIRST_DRUG_ABUSE",0.012,0.01,0.001,0.032,0.0,0.0,973.0,915.0,
"Cluster 23, FIRST_FED",0.229,0.036,0.164,0.301,0.001,0.001,980.0,1026.0,
"Cluster 23, FIRST_HYPERTENSION",0.914,0.024,0.866,0.956,0.001,0.001,1042.0,869.0,
"Cluster 23, FIRST_HYPERTENSION_COMP",0.063,0.019,0.029,0.103,0.001,0.0,957.0,1020.0,
"Cluster 23, FIRST_HYPOTHYROIDISM",0.075,0.02,0.039,0.112,0.001,0.0,1028.0,1058.0,
"Cluster 23, FIRST_LIVER_DISEASE",0.063,0.021,0.029,0.105,0.001,0.0,1032.0,941.0,
"Cluster 23, FIRST_LYMPHOMA",0.006,0.006,0.0,0.018,0.0,0.0,1034.0,703.0,
"Cluster 23, FIRST_METASTATIC_CANCER",0.01,0.008,0.001,0.026,0.0,0.0,1046.0,821.0,
"Cluster 23, FIRST_OBESITY",0.609,0.038,0.536,0.687,0.001,0.001,898.0,892.0,
"Cluster 23, FIRST_OND",0.409,0.039,0.335,0.482,0.001,0.001,1047.0,800.0,
"Cluster 23, FIRST_PARALYSIS",0.157,0.027,0.109,0.212,0.001,0.001,1118.0,986.0,
"Cluster 23, FIRST_PEP_ULCER",0.048,0.019,0.017,0.082,0.001,0.0,1041.0,904.0,
"Cluster 23, FIRST_PVD",0.199,0.031,0.136,0.255,0.001,0.001,879.0,908.0,
"Cluster 23, FIRST_PSYCHOSES",0.007,0.008,0.0,0.021,0.0,0.0,1036.0,942.0,
"Cluster 23, FIRST_PCD",0.051,0.019,0.02,0.089,0.001,0.0,1185.0,930.0,
"Cluster 23, FIRST_RENAL_DISEASE",0.33,0.038,0.251,0.397,0.001,0.001,1130.0,1026.0,
"Cluster 23, FIRST_RA",0.021,0.012,0.004,0.043,0.0,0.0,944.0,834.0,
"Cluster 23, FIRST_CANCER",0.077,0.021,0.041,0.121,0.001,0.0,986.0,877.0,
"Cluster 23, FIRST_VALVULAR_DISEASE",0.288,0.034,0.228,0.361,0.001,0.001,954.0,820.0,
"Cluster 23, FIRST_WEIGHT_LOSS",0.057,0.019,0.025,0.093,0.001,0.0,875.0,743.0,
N,645047.0,,,,,,,,
